id_ocorrencia;arquivo;caminho;status_certificacao;status_ordem;criticidade;motivo;descricao;responsavel;acao_recomendada;dependencia;certificacao;data_emissao;fiscal_temporal
FT-20260626-017823;WDO_1min_2025_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\001_1_MIN\wdo\WDO_1min_2025_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;65 lacunas longas consolidadas neste arquivo. Primeira: 25/09/2025 18:29:00. Ultima: 30/12/2025 09:00:00. Horas totais aproximadas: 1687.73. Maior lacuna: 62.52 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:32:56;v4.2.2
FT-20260626-017824;WDO_1min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\001_1_MIN\wdo\WDO_1min_2026_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;104 lacunas longas consolidadas neste arquivo. Primeira: 02/01/2026 18:29:00. Ultima: 05/06/2026 09:00:00. Horas totais aproximadas: 2713.78. Maior lacuna: 114.52 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:32:57;v4.2.2
FT-20260626-017825;WINFUT_F_0_1min.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\001_1_MIN\win\WINFUT_F_0_1min.csv;INFORMATIVO;PENDENTE;INFORMATIVA;CANDLE_INEXISTENTE_POR_LEILAO;Lacuna de 0.03 horas entre 22/01/2026 12:40:00 e 22/01/2026 12:42:00. Ausencia temporal justificada por leilao cadastrado. Eventos: 22/01/2026 12:41:00 (12:40:21-12:42:21) fonte=NELOGICA;EVENTO_MERCADO;NENHUMA_ACAO_CORRETIVA;NENHUMA;JUSTIFICADO_POR_EVENTO_DE_MERCADO;26/06/2026 11:32:57;v4.2.2
FT-20260626-017826;WINFUT_F_0_1min.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\001_1_MIN\win\WINFUT_F_0_1min.csv;INFORMATIVO;PENDENTE;INFORMATIVA;CANDLE_INEXISTENTE_POR_LEILAO;Lacuna de 0.05 horas entre 26/01/2026 11:30:00 e 26/01/2026 11:33:00. Ausencia temporal justificada por leilao cadastrado. Eventos: 26/01/2026 11:31:00 (11:30:41-11:33:10) fonte=NELOGICA | 26/01/2026 11:32:00 (11:30:41-11:33:10) fonte=NELOGICA;EVENTO_MERCADO;NENHUMA_ACAO_CORRETIVA;NENHUMA;JUSTIFICADO_POR_EVENTO_DE_MERCADO;26/06/2026 11:32:57;v4.2.2
FT-20260626-017827;WINFUT_F_0_1min.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\001_1_MIN\win\WINFUT_F_0_1min.csv;INFORMATIVO;PENDENTE;INFORMATIVA;CANDLE_INEXISTENTE_POR_LEILAO;Lacuna de 0.03 horas entre 26/01/2026 11:33:00 e 26/01/2026 11:35:00. Ausencia temporal justificada por leilao cadastrado. Eventos: 26/01/2026 11:31:00 (11:30:41-11:33:10) fonte=NELOGICA | 26/01/2026 11:32:00 (11:30:41-11:33:10) fonte=NELOGICA | 26/01/2026 11:34:00 (11:33:16-11:35:16) fonte=NELOGICA;EVENTO_MERCADO;NENHUMA_ACAO_CORRETIVA;NENHUMA;JUSTIFICADO_POR_EVENTO_DE_MERCADO;26/06/2026 11:32:57;v4.2.2
FT-20260626-017828;WINFUT_F_0_1min.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\001_1_MIN\win\WINFUT_F_0_1min.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;2 lacunas longas consolidadas neste arquivo. Primeira: 22/01/2026 18:24:00. Ultima: 26/01/2026 09:00:00. Horas totais aproximadas: 77.20. Maior lacuna: 62.60 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:32:57;v4.2.2
FT-20260626-017829;WIN_1min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\001_1_MIN\win\WIN_1min_2026_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;CANDLE_INEXISTENTE_POR_LEILAO;Lacuna de 0.03 horas entre 22/01/2026 12:40:00 e 22/01/2026 12:42:00. Ausencia temporal justificada por leilao cadastrado. Eventos: 22/01/2026 12:41:00 (12:40:21-12:42:21) fonte=NELOGICA;EVENTO_MERCADO;NENHUMA_ACAO_CORRETIVA;NENHUMA;JUSTIFICADO_POR_EVENTO_DE_MERCADO;26/06/2026 11:32:58;v4.2.2
FT-20260626-017830;WIN_1min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\001_1_MIN\win\WIN_1min_2026_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;CANDLE_INEXISTENTE_POR_LEILAO;Lacuna de 0.05 horas entre 26/01/2026 11:30:00 e 26/01/2026 11:33:00. Ausencia temporal justificada por leilao cadastrado. Eventos: 26/01/2026 11:31:00 (11:30:41-11:33:10) fonte=NELOGICA | 26/01/2026 11:32:00 (11:30:41-11:33:10) fonte=NELOGICA;EVENTO_MERCADO;NENHUMA_ACAO_CORRETIVA;NENHUMA;JUSTIFICADO_POR_EVENTO_DE_MERCADO;26/06/2026 11:32:58;v4.2.2
FT-20260626-017831;WIN_1min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\001_1_MIN\win\WIN_1min_2026_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;CANDLE_INEXISTENTE_POR_LEILAO;Lacuna de 0.03 horas entre 26/01/2026 11:33:00 e 26/01/2026 11:35:00. Ausencia temporal justificada por leilao cadastrado. Eventos: 26/01/2026 11:31:00 (11:30:41-11:33:10) fonte=NELOGICA | 26/01/2026 11:32:00 (11:30:41-11:33:10) fonte=NELOGICA | 26/01/2026 11:34:00 (11:33:16-11:35:16) fonte=NELOGICA;EVENTO_MERCADO;NENHUMA_ACAO_CORRETIVA;NENHUMA;JUSTIFICADO_POR_EVENTO_DE_MERCADO;26/06/2026 11:32:58;v4.2.2
FT-20260626-017832;WIN_1min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\001_1_MIN\win\WIN_1min_2026_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;91 lacunas longas consolidadas neste arquivo. Primeira: 21/01/2026 18:24:00. Ultima: 05/06/2026 09:00:00. Horas totais aproximadas: 2390.00. Maior lacuna: 114.60 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:32:59;v4.2.2
FT-20260626-017833;WIN_2min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\002_2_MIN\win\WIN_2min_2026_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_HERDADA_JUSTIFICADA_POR_LEILAO;Lacuna de 0.05 horas entre 26/01/2026 11:30:00 e 26/01/2026 11:33:00. Ausencia temporal justificada por leilao cadastrado. Eventos: 26/01/2026 11:31:00 (11:30:41-11:33:10) fonte=NELOGICA | 26/01/2026 11:32:00 (11:30:41-11:33:10) fonte=NELOGICA;EVENTO_MERCADO;NENHUMA_ACAO_CORRETIVA;NENHUMA;JUSTIFICADO_POR_EVENTO_DE_MERCADO;26/06/2026 11:32:59;v4.2.2
FT-20260626-017834;WIN_2min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\002_2_MIN\win\WIN_2min_2026_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;91 lacunas longas consolidadas neste arquivo. Primeira: 21/01/2026 18:24:00. Ultima: 05/06/2026 09:00:00. Horas totais aproximadas: 2390.00. Maior lacuna: 114.60 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:33:00;v4.2.2
FT-20260626-017835;WIN_3min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\003_3_MIN\win\WIN_3min_2026_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;91 lacunas longas consolidadas neste arquivo. Primeira: 21/01/2026 18:24:00. Ultima: 05/06/2026 09:00:00. Horas totais aproximadas: 2390.00. Maior lacuna: 114.60 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:33:01;v4.2.2
FT-20260626-017836;WIN_4min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\004_4_MIN\win\WIN_4min_2026_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_HERDADA_JUSTIFICADA_POR_LEILAO;Lacuna de 0.08 horas entre 22/01/2026 12:40:00 e 22/01/2026 12:45:00. Ausencia temporal justificada por leilao cadastrado. Eventos: 22/01/2026 12:41:00 (12:40:21-12:42:21) fonte=NELOGICA;EVENTO_MERCADO;NENHUMA_ACAO_CORRETIVA;NENHUMA;JUSTIFICADO_POR_EVENTO_DE_MERCADO;26/06/2026 11:33:02;v4.2.2
FT-20260626-017837;WIN_4min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\004_4_MIN\win\WIN_4min_2026_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_HERDADA_JUSTIFICADA_POR_LEILAO;Lacuna de 0.12 horas entre 26/01/2026 11:28:00 e 26/01/2026 11:35:00. Ausencia temporal justificada por leilao cadastrado. Eventos: 26/01/2026 11:31:00 (11:30:41-11:33:10) fonte=NELOGICA | 26/01/2026 11:32:00 (11:30:41-11:33:10) fonte=NELOGICA | 26/01/2026 11:34:00 (11:33:16-11:35:16) fonte=NELOGICA;EVENTO_MERCADO;NENHUMA_ACAO_CORRETIVA;NENHUMA;JUSTIFICADO_POR_EVENTO_DE_MERCADO;26/06/2026 11:33:02;v4.2.2
FT-20260626-017838;WIN_4min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\004_4_MIN\win\WIN_4min_2026_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;91 lacunas longas consolidadas neste arquivo. Primeira: 21/01/2026 18:22:00. Ultima: 05/06/2026 09:00:00. Horas totais aproximadas: 2390.77. Maior lacuna: 114.60 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:33:02;v4.2.2
FT-20260626-017839;WDO_5min_2023_2024.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\005_5_MIN\wdo\WDO_5min_2023_2024.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;82 lacunas longas consolidadas neste arquivo. Primeira: 29/08/2023 17:55:00. Ultima: 28/12/2023 09:00:00. Horas totais aproximadas: 2154.92. Maior lacuna: 86.58 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:33:03;v4.2.2
FT-20260626-017840;WDO_5min_2024_2025.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\005_5_MIN\wdo\WDO_5min_2024_2025.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;250 lacunas longas consolidadas neste arquivo. Primeira: 02/01/2024 18:25:00. Ultima: 30/12/2024 09:00:00. Horas totais aproximadas: 6362.83. Maior lacuna: 114.58 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:33:06;v4.2.2
FT-20260626-017841;WDO_5min_2025_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\005_5_MIN\wdo\WDO_5min_2025_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;249 lacunas longas consolidadas neste arquivo. Primeira: 02/01/2025 18:25:00. Ultima: 30/12/2025 09:00:00. Horas totais aproximadas: 6347.33. Maior lacuna: 114.58 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:33:08;v4.2.2
FT-20260626-017842;WDO_5min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\005_5_MIN\wdo\WDO_5min_2026_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;104 lacunas longas consolidadas neste arquivo. Primeira: 02/01/2026 18:25:00. Ultima: 05/06/2026 09:00:00. Horas totais aproximadas: 2720.67. Maior lacuna: 114.58 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:33:09;v4.2.2
FT-20260626-017843;WIN_5min_2023_2024.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\005_5_MIN\win\WIN_5min_2023_2024.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;87 lacunas longas consolidadas neste arquivo. Primeira: 22/08/2023 17:50:00. Ultima: 28/12/2023 09:00:00. Horas totais aproximadas: 2285.50. Maior lacuna: 86.67 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:33:10;v4.2.2
FT-20260626-017844;WIN_5min_2024_2025.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\005_5_MIN\win\WIN_5min_2024_2025.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;250 lacunas longas consolidadas neste arquivo. Primeira: 02/01/2024 18:20:00. Ultima: 30/12/2024 09:00:00. Horas totais aproximadas: 6382.75. Maior lacuna: 114.67 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:33:13;v4.2.2
FT-20260626-017845;WIN_5min_2025_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\005_5_MIN\win\WIN_5min_2025_2026.csv;REPROVADO;PENDENTE;ALTA;LACUNA_CANDLE_AUSENTE;Lacuna de 0.92 horas entre 03/06/2025 09:00:00 e 03/06/2025 09:55:00. Possivel candle ausente dentro da sequencia temporal.;ZE_DO_EUCRAZIO;REGENERAR_FRACTAL_A_PARTIR_DO_1_MIN;BERNARDO_LOCALIZAR_ORIGEM -> ZE_REGENERAR_FRACTAL -> FISCAL_RECERTIFICAR;NEGADA;26/06/2026 11:33:14;v4.2.2
FT-20260626-017846;WIN_5min_2025_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\005_5_MIN\win\WIN_5min_2025_2026.csv;REPROVADO;PENDENTE;ALTA;LACUNA_CANDLE_AUSENTE;Lacuna de 1.17 horas entre 21/08/2025 09:15:00 e 21/08/2025 10:25:00. Possivel candle ausente dentro da sequencia temporal.;ZE_DO_EUCRAZIO;REGENERAR_FRACTAL_A_PARTIR_DO_1_MIN;BERNARDO_LOCALIZAR_ORIGEM -> ZE_REGENERAR_FRACTAL -> FISCAL_RECERTIFICAR;NEGADA;26/06/2026 11:33:15;v4.2.2
FT-20260626-017847;WIN_5min_2025_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\005_5_MIN\win\WIN_5min_2025_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;249 lacunas longas consolidadas neste arquivo. Primeira: 02/01/2025 18:20:00. Ultima: 30/12/2025 09:00:00. Horas totais aproximadas: 6368.25. Maior lacuna: 114.67 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:33:15;v4.2.2
FT-20260626-017848;WIN_5min_2026_2026 (2).csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\005_5_MIN\win\WIN_5min_2026_2026 (2).csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;104 lacunas longas consolidadas neste arquivo. Primeira: 02/01/2026 18:20:00. Ultima: 05/06/2026 09:00:00. Horas totais aproximadas: 2729.33. Maior lacuna: 114.67 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:33:16;v4.2.2
FT-20260626-017849;WIN_5min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\005_5_MIN\win\WIN_5min_2026_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_HERDADA_JUSTIFICADA_POR_LEILAO;Lacuna de 0.10 horas entre 22/01/2026 12:40:00 e 22/01/2026 12:46:00. Ausencia temporal justificada por leilao cadastrado. Eventos: 22/01/2026 12:41:00 (12:40:21-12:42:21) fonte=NELOGICA;EVENTO_MERCADO;NENHUMA_ACAO_CORRETIVA;NENHUMA;JUSTIFICADO_POR_EVENTO_DE_MERCADO;26/06/2026 11:33:17;v4.2.2
FT-20260626-017850;WIN_5min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\005_5_MIN\win\WIN_5min_2026_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_HERDADA_JUSTIFICADA_POR_LEILAO;Lacuna de 0.13 horas entre 26/01/2026 11:30:00 e 26/01/2026 11:38:00. Ausencia temporal justificada por leilao cadastrado. Eventos: 26/01/2026 11:31:00 (11:30:41-11:33:10) fonte=NELOGICA | 26/01/2026 11:32:00 (11:30:41-11:33:10) fonte=NELOGICA | 26/01/2026 11:34:00 (11:33:16-11:35:16) fonte=NELOGICA;EVENTO_MERCADO;NENHUMA_ACAO_CORRETIVA;NENHUMA;JUSTIFICADO_POR_EVENTO_DE_MERCADO;26/06/2026 11:33:17;v4.2.2
