id;ativo;ativo_original;fractal;pasta;arquivo;caminho;linhas;colunas;data_inicio;data_fim;tamanho_mb;ultima_modificacao;hash_md5;origem;confiabilidade;tags;volume_medio;range_medio;preco_medio;status;observacao
WDO_DIARIO_WDO_Diário_2011_2013.csv;WDO;WDOFUT;DIARIO;120_120_MIN;WDO_Diário_2011_2013.csv;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\120_120_MIN\D01_DIARIO\wdo\WDO_Diário_2011_2013.csv;495;8;03/01/2011;28/12/2012;0.032;06/06/2026 22:13:58;7cecdc769f4ee9afa71bf0c9776e044c;ZE_DO_EUCRAZIO;98;WDO,DIARIO,ZE_DO_EUCRAZIO,MACRO_FRACTAL;7815.96;-22.56;280517547.48;OK;
WDO_SEMANAL_WDOFUT_F_0_Semanal.csv;WDO;WDOFUT;SEMANAL;M01_MENSAL;WDOFUT_F_0_Semanal.csv;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\M01_MENSAL\WDOFUT_F_0_Semanal.csv;85;8;17/05/2005;26/12/2006;0.006;06/06/2026 15:02:45;6cb4614bf249596f8104c9718de70e1e;PROFIT;100;WDO,SEMANAL,PROFIT,MACRO_FRACTAL;65915.46;-22.72;721301739.34;OK;
WDO_SEMANAL_WDO_SEMANAL_2009_2011.csv;WDO;WDOFUT;SEMANAL;S01_SEMANAL;WDO_SEMANAL_2009_2011.csv;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\S01_SEMANAL\wdo\WDO_SEMANAL_2009_2011.csv;104;8;05/01/2009;27/12/2010;0.007;06/06/2026 15:26:10;df217c5fc6aca3088ea8aef48b2438b1;PROFIT;100;WDO,SEMANAL,PROFIT,MACRO_FRACTAL;23178.41;-23.75;208333008.35;OK;
WDO_SEMANAL_WDO_SEMANAL_2011_2013.csv;WDO;WDOFUT;SEMANAL;S01_SEMANAL;WDO_SEMANAL_2011_2013.csv;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\S01_SEMANAL\wdo\WDO_SEMANAL_2011_2013.csv;104;8;03/01/2011;26/12/2012;0.007;06/06/2026 15:30:33;5491fec56c5083f85041a73cb94511de;PROFIT;100;WDO,SEMANAL,PROFIT,MACRO_FRACTAL;37200.98;-20.82;538743171.18;OK;
WDO_SEMANAL_WDO_SEMANAL_2013_2015.csv;WDO;WDOFUT;SEMANAL;S01_SEMANAL;WDO_SEMANAL_2013_2015.csv;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\S01_SEMANAL\wdo\WDO_SEMANAL_2013_2015.csv;105;8;02/01/2013;29/12/2014;0.007;06/06/2026 15:33:03;30ca3579b48627eb610824aa7758352a;PROFIT;100;WDO,SEMANAL,PROFIT,MACRO_FRACTAL;88019.96;-32.58;2072956805.14;OK;
WDO_SEMANAL_WDO_SEMANAL_2015_2017.csv;WDO;WDOFUT;SEMANAL;S01_SEMANAL;WDO_SEMANAL_2015_2017.csv;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\S01_SEMANAL\wdo\WDO_SEMANAL_2015_2017.csv;104;8;05/01/2015;26/12/2016;0.007;06/06/2026 15:36:14;cf222185d6f1d11e537a0d1a5a804f5e;PROFIT;100;WDO,SEMANAL,PROFIT,MACRO_FRACTAL;1245411.48;-67.1;43447965964.9;OK;
WDO_SEMANAL_WDO_SEMANAL_2017_2019.csv;WDO;WDOFUT;SEMANAL;S01_SEMANAL;WDO_SEMANAL_2017_2019.csv;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\S01_SEMANAL\wdo\WDO_SEMANAL_2017_2019.csv;104;8;02/01/2017;26/12/2018;0.007;06/06/2026 15:40:10;dee46bc04c3928606f53e8f5876a0cc8;PROFIT;100;WDO,SEMANAL,PROFIT,MACRO_FRACTAL;3957704.82;-46.05;139902771863.27;OK;
WDO_SEMANAL_WDO_SEMANAL_2019_2020.csv;WDO;WDOFUT;SEMANAL;S01_SEMANAL;WDO_SEMANAL_2019_2020.csv;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\S01_SEMANAL\wdo\WDO_SEMANAL_2019_2020.csv;53;8;02/01/2019;30/12/2019;0.004;06/06/2026 15:43:43;b5339a9a9c582a6a5bc505edaf87028b;PROFIT;100;WDO,SEMANAL,PROFIT,MACRO_FRACTAL;6428876.25;-48.19;254262830556.6;OK;
WDO_SEMANAL_WDO_SEMANAL_2020_2022.csv;WDO;WDOFUT;SEMANAL;S01_SEMANAL;WDO_SEMANAL_2020_2022.csv;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\S01_SEMANAL\wdo\WDO_SEMANAL_2020_2022.csv;104;8;06/01/2020;27/12/2021;0.007;06/06/2026 15:46:24;4bfc6fb76e8cd932800bc466f71621ea;PROFIT;100;WDO,SEMANAL,PROFIT,MACRO_FRACTAL;14550099.35;-110.8;776860468833.65;OK;
WDO_SEMANAL_WDO_SEMANAL_2024_2026.csv;WDO;WDOFUT;SEMANAL;S01_SEMANAL;WDO_SEMANAL_2024_2026.csv;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\S01_SEMANAL\wdo\WDO_SEMANAL_2024_2026.csv;105;8;02/01/2024;29/12/2025;0.007;06/06/2026 15:52:38;e3648c124a940182f4fa1e776420e797;PROFIT;100;WDO,SEMANAL,PROFIT,MACRO_FRACTAL;13365709.3;-71.92;739146562443.81;OK;
WDO_SEMANAL_WDO_SEMANAL_2026_2026.csv;WDO;WDOFUT;SEMANAL;S01_SEMANAL;WDO_SEMANAL_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\S01_SEMANAL\wdo\WDO_SEMANAL_2026_2026.csv;22;8;05/01/2026;01/06/2026;0.002;06/06/2026 15:54:50;e093d85a15e89510d15b4ddc40a4090a;PROFIT;100;WDO,SEMANAL,PROFIT,MACRO_FRACTAL;12786554.05;-60.25;662528439731.82;OK;
